lidar_date,name,product,illuminations,start,md5sum,download_link,time_range
2014-03-17 22:00:07,MOD021KM.A2014076.1525.061.2017309120927.hdf,MOD021KM,N,2014-03-17 15:25:00,eedf963be51d163f9b7cba588d95aa7a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014076.1525.061.2017309120927.hdf,0:24:53
2014-11-22 15:34:58,MYD021KM.A2014326.0820.061.2018057055013.hdf,MYD021KM,B,2014-11-22 08:20:00,fdd8c1d8b7282af9d32cd0ceaf105aa6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014326.0820.061.2018057055013.hdf,0:14:58
2014-11-22 15:34:58,MOD021KM.A2014326.0630.061.2017316224728.hdf,MOD021KM,D,2014-11-22 06:30:00,409249d4b73745312261160aa8bb9c7e,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014326.0630.061.2017316224728.hdf,2:04:58
2014-12-03 14:06:34,MYD021KM.A2014337.0620.061.2018057070641.hdf,MYD021KM,D,2014-12-03 06:20:00,b637ccb88a869782ea3e8636016b3f8b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014337.0620.061.2018057070641.hdf,0:46:34
2014-12-03 14:06:34,MOD021KM.A2014337.0745.061.2017317025155.hdf,MOD021KM,B,2014-12-03 07:45:00,9dcebc6d0c2e1e89eacb152ece5a6260,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014337.0745.061.2017317025155.hdf,0:38:26
2014-12-03 14:21:13,MYD021KM.A2014337.0800.061.2018057071120.hdf,MYD021KM,B,2014-12-03 08:00:00,ce3d7a3cfccd38192a7ecc09d82af4c3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014337.0800.061.2018057071120.hdf,0:38:47
2014-12-03 14:21:13,MOD021KM.A2014337.0745.061.2017317025155.hdf,MOD021KM,B,2014-12-03 07:45:00,9dcebc6d0c2e1e89eacb152ece5a6260,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014337.0745.061.2017317025155.hdf,0:23:47
2014-12-03 14:35:43,MYD021KM.A2014337.0800.061.2018057071120.hdf,MYD021KM,B,2014-12-03 08:00:00,ce3d7a3cfccd38192a7ecc09d82af4c3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014337.0800.061.2018057071120.hdf,0:24:17
2014-12-03 14:35:43,MOD021KM.A2014337.0745.061.2017317025155.hdf,MOD021KM,B,2014-12-03 07:45:00,9dcebc6d0c2e1e89eacb152ece5a6260,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014337.0745.061.2017317025155.hdf,0:09:17
2014-12-03 15:05:31,MYD021KM.A2014337.0800.061.2018057071120.hdf,MYD021KM,B,2014-12-03 08:00:00,ce3d7a3cfccd38192a7ecc09d82af4c3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014337.0800.061.2018057071120.hdf,0:05:31
2014-12-03 15:05:31,MOD021KM.A2014337.0745.061.2017317025155.hdf,MOD021KM,B,2014-12-03 07:45:00,9dcebc6d0c2e1e89eacb152ece5a6260,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014337.0745.061.2017317025155.hdf,0:20:31
2014-12-05 13:39:57,MYD021KM.A2014339.0610.061.2018057084349.hdf,MYD021KM,B,2014-12-05 06:10:00,d2aad152746e4551425b7c884f219772,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014339.0610.061.2018057084349.hdf,0:29:57
2014-12-05 13:39:57,MOD021KM.A2014339.0600.061.2017317030245.hdf,MOD021KM,D,2014-12-05 06:00:00,64e4ce081f433f2419144df4c3b6154b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014339.0600.061.2017317030245.hdf,0:39:57
2014-12-05 14:12:30,MYD021KM.A2014339.0745.061.2018057080845.hdf,MYD021KM,D,2014-12-05 07:45:00,f454f96a578630b2b141d73aec59662c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2014339.0745.061.2018057080845.hdf,0:32:30
2014-12-05 14:12:30,MOD021KM.A2014339.0735.061.2017317032055.hdf,MOD021KM,B,2014-12-05 07:35:00,dc0c0c097be68fbf2dab7fc1f76ba8b9,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2014339.0735.061.2017317032055.hdf,0:22:30
2015-01-13 15:19:00,MYD021KM.A2015013.0755.061.2018046005626.hdf,MYD021KM,B,2015-01-13 07:55:00,33bce6ca3bc5d74d82d4cffdf77caca8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015013.0755.061.2018046005626.hdf,0:24:00
2015-01-13 15:19:00,MOD021KM.A2015013.0740.061.2017318161546.hdf,MOD021KM,B,2015-01-13 07:40:00,d4fa822f39232bc97dc5c341a98aba70,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015013.0740.061.2017318161546.hdf,0:39:00
2015-01-29 13:36:54,MYD021KM.A2015029.0615.061.2018046070117.hdf,MYD021KM,D,2015-01-29 06:15:00,9180b4de3c8847188e14d21c083482b6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015029.0615.061.2018046070117.hdf,0:21:54
2015-01-29 13:36:54,MOD021KM.A2015029.0605.061.2017318195015.hdf,MOD021KM,D,2015-01-29 06:05:00,9d753c6e536a8582bf84b0734aeb607a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015029.0605.061.2017318195015.hdf,0:31:54
2015-02-06 12:34:01,MYD021KM.A2015037.0525.061.2018046084756.hdf,MYD021KM,D,2015-02-06 05:25:00,507ac3ddbcca8adfc04e7f25e72b6c31,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015037.0525.061.2018046084756.hdf,0:09:01
2015-02-06 12:34:01,MOD021KM.A2015037.0515.061.2017319010406.hdf,MOD021KM,D,2015-02-06 05:15:00,9415efa467a58aee54eb632807ab29bf,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015037.0515.061.2017319010406.hdf,0:19:01
2015-02-06 13:03:02,MYD021KM.A2015037.0525.061.2018046084756.hdf,MYD021KM,D,2015-02-06 05:25:00,507ac3ddbcca8adfc04e7f25e72b6c31,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015037.0525.061.2018046084756.hdf,0:38:02
2015-02-06 13:03:02,MOD021KM.A2015037.0650.061.2017319010532.hdf,MOD021KM,B,2015-02-06 06:50:00,44fa1015cc5ff7f6074309522e7c51a8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015037.0650.061.2017319010532.hdf,0:46:58
2015-02-06 14:09:30,MYD021KM.A2015037.0705.061.2018046084818.hdf,MYD021KM,D,2015-02-06 07:05:00,5df905e87ed10cbb8e2020651c30232f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015037.0705.061.2018046084818.hdf,0:04:30
2015-02-06 14:09:30,MOD021KM.A2015037.0650.061.2017319010532.hdf,MOD021KM,B,2015-02-06 06:50:00,44fa1015cc5ff7f6074309522e7c51a8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015037.0650.061.2017319010532.hdf,0:19:30
2015-02-06 14:37:20,MYD021KM.A2015037.0705.061.2018046084818.hdf,MYD021KM,D,2015-02-06 07:05:00,5df905e87ed10cbb8e2020651c30232f,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015037.0705.061.2018046084818.hdf,0:32:20
2015-02-06 14:37:20,MOD021KM.A2015037.0650.061.2017319010532.hdf,MOD021KM,B,2015-02-06 06:50:00,44fa1015cc5ff7f6074309522e7c51a8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015037.0650.061.2017319010532.hdf,0:47:20
2015-02-11 14:59:12,MYD021KM.A2015042.0725.061.2018046054151.hdf,MYD021KM,D,2015-02-11 07:25:00,8bb2185bd398083c21743f1ebfd29c1d,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015042.0725.061.2018046054151.hdf,0:34:12
2015-02-11 14:59:12,MOD021KM.A2015042.0710.061.2017318223040.hdf,MOD021KM,D,2015-02-11 07:10:00,6c10cdae2d7a7b8d32015075ec5b365c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015042.0710.061.2017318223040.hdf,0:49:12
2015-02-20 15:04:18,MYD021KM.A2015051.0715.061.2018046132238.hdf,MYD021KM,D,2015-02-20 07:15:00,e9693618d761b4676b3c234c57fb8cf9,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015051.0715.061.2018046132238.hdf,0:49:18
2015-02-20 15:04:18,MOD021KM.A2015051.0705.061.2017319031832.hdf,MOD021KM,D,2015-02-20 07:05:00,14eda3d71027eb963fc4be64be1d506c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015051.0705.061.2017319031832.hdf,0:59:18
2015-03-20 15:30:24,MYD021KM.A2015079.0740.061.2018048180454.hdf,MYD021KM,D,2015-03-20 07:40:00,b92f573432708644b60cc4f8a7c34658,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015079.0740.061.2018048180454.hdf,0:50:24
2015-03-20 15:30:24,MOD021KM.A2015079.0550.061.2017319230418.hdf,MOD021KM,D,2015-03-20 05:50:00,7951f4544f0195836631241946659511,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015079.0550.061.2017319230418.hdf,2:40:24
2015-04-06 15:58:30,MYD021KM.A2015096.0825.061.2018048234148.hdf,MYD021KM,D,2015-04-06 08:25:00,e52cbb6ddfb6d923f2573e9e5c8c2f8a,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015096.0825.061.2018048234148.hdf,0:33:30
2015-04-06 15:58:30,MOD021KM.A2015096.0810.061.2017320042249.hdf,MOD021KM,D,2015-04-06 08:10:00,6b2934d750d0dbec60702fdc1bf65c9c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015096.0810.061.2017320042249.hdf,0:48:30
2015-04-17 14:37:10,MYD021KM.A2015107.0805.061.2018049061521.hdf,MYD021KM,D,2015-04-17 08:05:00,fc2f05f067ccec438e586f73523fd3dc,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015107.0805.061.2018049061521.hdf,0:27:50
2015-04-17 14:37:10,MOD021KM.A2015107.0615.061.2017320010350.hdf,MOD021KM,D,2015-04-17 06:15:00,5243ea9c78185b4d4d6ea05ef68bee18,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015107.0615.061.2017320010350.hdf,1:22:10
2015-04-18 14:49:41,MYD021KM.A2015108.0710.061.2018049085049.hdf,MYD021KM,D,2015-04-18 07:10:00,d17b9cae5d862b20487a1c2dbc5cc753,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015108.0710.061.2018049085049.hdf,0:39:41
2015-04-18 14:49:41,MOD021KM.A2015108.0700.061.2017320021247.hdf,MOD021KM,D,2015-04-18 07:00:00,9c6ded97267e64e26d5a959bacdcc175,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015108.0700.061.2017320021247.hdf,0:49:41
2015-04-18 15:04:11,MYD021KM.A2015108.0710.061.2018049085049.hdf,MYD021KM,D,2015-04-18 07:10:00,d17b9cae5d862b20487a1c2dbc5cc753,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015108.0710.061.2018049085049.hdf,0:54:11
2015-04-18 15:04:11,MOD021KM.A2015108.0700.061.2017320021247.hdf,MOD021KM,D,2015-04-18 07:00:00,9c6ded97267e64e26d5a959bacdcc175,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015108.0700.061.2017320021247.hdf,1:04:11
2015-04-18 15:19:58,MYD021KM.A2015108.0710.061.2018049085049.hdf,MYD021KM,D,2015-04-18 07:10:00,d17b9cae5d862b20487a1c2dbc5cc753,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015108.0710.061.2018049085049.hdf,1:09:58
2015-04-18 15:19:58,MOD021KM.A2015108.0700.061.2017320021247.hdf,MOD021KM,D,2015-04-18 07:00:00,9c6ded97267e64e26d5a959bacdcc175,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015108.0700.061.2017320021247.hdf,1:19:58
2015-06-04 15:53:13,MYD021KM.A2015155.0805.061.2018049165837.hdf,MYD021KM,D,2015-06-04 08:05:00,838f1c589a3fd5aec396d00665c7d2b8,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015155.0805.061.2018049165837.hdf,0:48:13
2015-06-04 15:53:13,MOD021KM.A2015155.0615.061.2017320202259.hdf,MOD021KM,D,2015-06-04 06:15:00,8bd4df2a8eb7a6a4fdb6781db26c777b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015155.0615.061.2017320202259.hdf,2:38:13
2015-06-29 22:19:39,MYD021KM.A2015180.1950.061.2018050175122.hdf,MYD021KM,B,2015-06-29 19:50:00,7b00d5451c5d1122c374536f7cd384de,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015180.1950.061.2018050175122.hdf,4:30:21
2015-06-29 22:19:39,MOD021KM.A2015180.1545.061.2017321044340.hdf,MOD021KM,B,2015-06-29 15:45:00,5deef6109551d4c1fea6b37d48e66249,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015180.1545.061.2017321044340.hdf,0:25:21
2015-06-29 22:35:24,MYD021KM.A2015180.1950.061.2018050175122.hdf,MYD021KM,B,2015-06-29 19:50:00,7b00d5451c5d1122c374536f7cd384de,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015180.1950.061.2018050175122.hdf,4:14:36
2015-06-29 22:35:24,MOD021KM.A2015180.1545.061.2017321044340.hdf,MOD021KM,B,2015-06-29 15:45:00,5deef6109551d4c1fea6b37d48e66249,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015180.1545.061.2017321044340.hdf,0:09:36
2015-06-30 00:36:01,MYD021KM.A2015181.0525.061.2018050175727.hdf,MYD021KM,D,2015-06-30 05:25:00,62c702966d063a5d46c81b7e88bd16b3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015181.0525.061.2018050175727.hdf,11:48:59
2015-06-30 00:36:01,MOD021KM.A2015181.0515.061.2017321045130.hdf,MOD021KM,D,2015-06-30 05:15:00,5149f1d2d64e35f1edcbfde8ebf11a4b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015181.0515.061.2017321045130.hdf,11:38:59
2015-06-30 00:50:30,MYD021KM.A2015181.0525.061.2018050175727.hdf,MYD021KM,D,2015-06-30 05:25:00,62c702966d063a5d46c81b7e88bd16b3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015181.0525.061.2018050175727.hdf,11:34:30
2015-06-30 00:50:30,MOD021KM.A2015181.0515.061.2017321045130.hdf,MOD021KM,D,2015-06-30 05:15:00,5149f1d2d64e35f1edcbfde8ebf11a4b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015181.0515.061.2017321045130.hdf,11:24:30
2015-06-30 05:26:10,MYD021KM.A2015181.0525.061.2018050175727.hdf,MYD021KM,D,2015-06-30 05:25:00,62c702966d063a5d46c81b7e88bd16b3,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015181.0525.061.2018050175727.hdf,6:58:50
2015-06-30 05:26:10,MOD021KM.A2015181.0515.061.2017321045130.hdf,MOD021KM,D,2015-06-30 05:15:00,5149f1d2d64e35f1edcbfde8ebf11a4b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015181.0515.061.2017321045130.hdf,6:48:50
2015-09-11 14:35:54,MYD021KM.A2015254.0700.061.2018052072935.hdf,MYD021KM,D,2015-09-11 07:00:00,15f10111f5a1695db8901b89f0bec950,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015254.0700.061.2018052072935.hdf,0:35:54
2015-09-11 14:35:54,MOD021KM.A2015254.0645.061.2017322065110.hdf,MOD021KM,D,2015-09-11 06:45:00,83a098d4dffe284269601d4d10f226dd,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015254.0645.061.2017322065110.hdf,0:50:54
2015-10-08 16:43:33,MYD021KM.A2015281.0820.061.2018053021748.hdf,MYD021KM,D,2015-10-08 08:20:00,f31f654d4f0e046489d8011fb1d5a5e7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.0820.061.2018053021748.hdf,1:23:33
2015-10-08 16:43:33,MOD021KM.A2015281.0805.061.2017322124700.hdf,MOD021KM,D,2015-10-08 08:05:00,bd5f93343183bbb904a7e8f99c1565e6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.0805.061.2017322124700.hdf,1:38:33
2015-10-08 16:58:03,MYD021KM.A2015281.0820.061.2018053021748.hdf,MYD021KM,D,2015-10-08 08:20:00,f31f654d4f0e046489d8011fb1d5a5e7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.0820.061.2018053021748.hdf,1:38:03
2015-10-08 16:58:03,MOD021KM.A2015281.0805.061.2017322124700.hdf,MOD021KM,D,2015-10-08 08:05:00,bd5f93343183bbb904a7e8f99c1565e6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.0805.061.2017322124700.hdf,1:53:03
2015-10-08 17:12:32,MYD021KM.A2015281.0820.061.2018053021748.hdf,MYD021KM,D,2015-10-08 08:20:00,f31f654d4f0e046489d8011fb1d5a5e7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.0820.061.2018053021748.hdf,1:52:32
2015-10-08 17:12:32,MOD021KM.A2015281.0805.061.2017322124700.hdf,MOD021KM,D,2015-10-08 08:05:00,bd5f93343183bbb904a7e8f99c1565e6,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.0805.061.2017322124700.hdf,2:07:32
2015-10-08 20:11:19,MYD021KM.A2015281.0820.061.2018053021748.hdf,MYD021KM,D,2015-10-08 08:20:00,f31f654d4f0e046489d8011fb1d5a5e7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.0820.061.2018053021748.hdf,4:51:19
2015-10-08 20:11:19,MOD021KM.A2015281.1425.061.2017322124609.hdf,MOD021KM,N,2015-10-08 14:25:00,106994a6b9bce665353d88e42ce5828c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.1425.061.2017322124609.hdf,1:13:41
2015-10-08 21:52:33,MYD021KM.A2015281.2005.061.2018053021821.hdf,MYD021KM,N,2015-10-08 20:05:00,bec84445866607d804f3c70ea3b2764b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.2005.061.2018053021821.hdf,5:12:27
2015-10-08 21:52:33,MOD021KM.A2015281.1425.061.2017322124609.hdf,MOD021KM,N,2015-10-08 14:25:00,106994a6b9bce665353d88e42ce5828c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.1425.061.2017322124609.hdf,0:27:33
2015-10-08 22:07:03,MYD021KM.A2015281.2005.061.2018053021821.hdf,MYD021KM,N,2015-10-08 20:05:00,bec84445866607d804f3c70ea3b2764b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.2005.061.2018053021821.hdf,4:57:57
2015-10-08 22:07:03,MOD021KM.A2015281.1425.061.2017322124609.hdf,MOD021KM,N,2015-10-08 14:25:00,106994a6b9bce665353d88e42ce5828c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.1425.061.2017322124609.hdf,0:42:03
2015-10-08 22:21:32,MYD021KM.A2015281.2005.061.2018053021821.hdf,MYD021KM,N,2015-10-08 20:05:00,bec84445866607d804f3c70ea3b2764b,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015281.2005.061.2018053021821.hdf,4:43:28
2015-10-08 22:21:32,MOD021KM.A2015281.1605.061.2017322124906.hdf,MOD021KM,N,2015-10-08 16:05:00,c0601b3eef4cbadc37e5a4aca95bcd34,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015281.1605.061.2017322124906.hdf,0:43:28
2015-10-09 00:03:38,MYD021KM.A2015282.0545.061.2018053022606.hdf,MYD021KM,D,2015-10-09 05:45:00,3efa67bb5202008471833c660d5b3af5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015282.0545.061.2018053022606.hdf,12:41:22
2015-10-09 00:03:38,MOD021KM.A2015282.0530.061.2017322142507.hdf,MOD021KM,D,2015-10-09 05:30:00,9e57821a755e8403e9b26da214fb7d66,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015282.0530.061.2017322142507.hdf,12:26:22
2015-10-09 00:18:07,MYD021KM.A2015282.0545.061.2018053022606.hdf,MYD021KM,D,2015-10-09 05:45:00,3efa67bb5202008471833c660d5b3af5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015282.0545.061.2018053022606.hdf,12:26:53
2015-10-09 00:18:07,MOD021KM.A2015282.0530.061.2017322142507.hdf,MOD021KM,D,2015-10-09 05:30:00,9e57821a755e8403e9b26da214fb7d66,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015282.0530.061.2017322142507.hdf,12:11:53
2015-10-09 00:32:37,MYD021KM.A2015282.0545.061.2018053022606.hdf,MYD021KM,D,2015-10-09 05:45:00,3efa67bb5202008471833c660d5b3af5,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015282.0545.061.2018053022606.hdf,12:12:23
2015-10-09 00:32:37,MOD021KM.A2015282.0530.061.2017322142507.hdf,MOD021KM,D,2015-10-09 05:30:00,9e57821a755e8403e9b26da214fb7d66,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015282.0530.061.2017322142507.hdf,11:57:23
2015-10-28 18:40:08,MYD021KM.A2015301.0755.061.2018053143928.hdf,MYD021KM,D,2015-10-28 07:55:00,3e33a1facb4560a48a69ad1786f55c68,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015301.0755.061.2018053143928.hdf,3:45:08
2015-10-28 18:40:08,MOD021KM.A2015301.0740.061.2017322162352.hdf,MOD021KM,D,2015-10-28 07:40:00,b8ff31e5d3ce8638e3d4f8b7b776ceb1,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015301.0740.061.2017322162352.hdf,4:00:08
2015-10-28 18:54:37,MYD021KM.A2015301.0755.061.2018053143928.hdf,MYD021KM,D,2015-10-28 07:55:00,3e33a1facb4560a48a69ad1786f55c68,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015301.0755.061.2018053143928.hdf,3:59:37
2015-10-28 18:54:37,MOD021KM.A2015301.0740.061.2017322162352.hdf,MOD021KM,D,2015-10-28 07:40:00,b8ff31e5d3ce8638e3d4f8b7b776ceb1,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015301.0740.061.2017322162352.hdf,4:14:37
2015-10-28 19:09:07,MYD021KM.A2015301.0755.061.2018053143928.hdf,MYD021KM,D,2015-10-28 07:55:00,3e33a1facb4560a48a69ad1786f55c68,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015301.0755.061.2018053143928.hdf,4:14:07
2015-10-28 19:09:07,MOD021KM.A2015301.0740.061.2017322162352.hdf,MOD021KM,D,2015-10-28 07:40:00,b8ff31e5d3ce8638e3d4f8b7b776ceb1,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015301.0740.061.2017322162352.hdf,4:29:07
2015-12-16 14:55:01,MYD021KM.A2015350.0700.061.2018054171221.hdf,MYD021KM,B,2015-12-16 07:00:00,d60eda15d077725dac56a70b18eddd12,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015350.0700.061.2018054171221.hdf,0:55:01
2015-12-16 14:55:01,MOD021KM.A2015350.0645.061.2017323110434.hdf,MOD021KM,B,2015-12-16 06:45:00,17e97b01d7b47d2f37380211a3edef5c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015350.0645.061.2017323110434.hdf,1:10:01
2015-12-16 15:23:20,MYD021KM.A2015350.0700.061.2018054171221.hdf,MYD021KM,B,2015-12-16 07:00:00,d60eda15d077725dac56a70b18eddd12,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2015350.0700.061.2018054171221.hdf,1:23:20
2015-12-16 15:23:20,MOD021KM.A2015350.0645.061.2017323110434.hdf,MOD021KM,B,2015-12-16 06:45:00,17e97b01d7b47d2f37380211a3edef5c,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2015350.0645.061.2017323110434.hdf,1:38:20
2016-01-11 15:29:08,MYD021KM.A2016011.0735.061.2018055061311.hdf,MYD021KM,B,2016-01-11 07:35:00,def3431d864faecd56a307c9184878c4,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2016011.0735.061.2018055061311.hdf,0:54:08
2016-01-11 15:29:08,MOD021KM.A2016011.0545.061.2017324175339.hdf,MOD021KM,D,2016-01-11 05:45:00,d64adaa9f1c0bb4bc23ab016e4de1776,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2016011.0545.061.2017324175339.hdf,2:44:08
2016-01-21 16:27:38,MYD021KM.A2016021.0810.061.2018055075231.hdf,MYD021KM,D,2016-01-21 08:10:00,0fb5566b952646767bda8875c84f9cd7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2016021.0810.061.2018055075231.hdf,1:17:38
2016-01-21 16:27:38,MOD021KM.A2016021.0625.061.2017324185703.hdf,MOD021KM,D,2016-01-21 06:25:00,b43f18a6c27e4b2cc302da8e4bb27868,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD021KM.A2016021.0625.061.2017324185703.hdf,3:02:38
2016-01-21 16:55:55,MYD021KM.A2016021.0810.061.2018055075231.hdf,MYD021KM,D,2016-01-21 08:10:00,0fb5566b952646767bda8875c84f9cd7,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MYD021KM.A2016021.0810.061.2018055075231.hdf,1:45:55
